dur,pkts,allbytes,spkts,sbytes,label,module_labels,proto_ARP,proto_icmp,proto_tcp,proto_udp,origstate_,origstate_OTH,origstate_REJ,origstate_RSTO,origstate_RSTR,origstate_S0,origstate_S1,origstate_SF,origstate_SH,state_Established,state_NotEstablished,appproto_,appproto_-,appproto_dhcp,appproto_dns,appproto_http,appproto_modbus,appproto_ntp,appproto_ssh,appproto_ssl,proto_unknown,origstate_unknown,appproto_unknown
0.000114,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000128,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8.3e-05,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000247,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7.8e-05,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000274,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6.7e-05,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000255,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000109,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000221,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000148,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000187,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000223,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.00015,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000186,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000137,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000182,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000105,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3.5e-05,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8.6e-05,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000139,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000118,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000161,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000124,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000134,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
9.4e-05,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5.1e-05,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6e-05,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000204,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000291,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000137,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000146,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000209,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000328,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8.3e-05,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000181,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000193,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000141,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000184,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5.2e-05,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7.9e-05,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000152,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4.7e-05,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7.4e-05,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000128,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8.1e-05,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000218,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000244,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000139,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000156,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000171,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.00023,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000164,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000218,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000259,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000268,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000241,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000187,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4.3e-05,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000177,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5.1e-05,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000165,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3.9e-05,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000149,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.0002,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000166,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000182,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000281,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8.3e-05,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000269,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000266,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000221,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4e-05,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000107,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000269,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8.7e-05,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000262,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.00018,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000233,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000265,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000131,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000216,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000216,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000254,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000126,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000132,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4e-05,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000103,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000288,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8.5e-05,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2.9e-05,2.0,0.0,1.0,0.0,malicious,nmap,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000121,2.0,0.0,1.0,0.0,malicious,C&C,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.000121,2.0,0.0,1.0,0.0,malicious,C&C,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.061385,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.061035,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.047142,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.057322,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.054914,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.060903,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.049794,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.051304,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.065748,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.051696,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.050339,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.052526,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.053878,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.054842,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.05479,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.05994,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.059203,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.052295,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.045322,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.052746,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.055542,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.052785,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.051035,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.056324,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.067824,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.052526,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.055034,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.055425,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.056183,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.044838,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.06316,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.059783,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.048439,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.050679,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.061036,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.065748,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.049792,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.055251,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.054539,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.052525,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.047482,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.057863,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.055592,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.066705,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.060954,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.070021,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.059783,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.048292,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.054892,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.055341,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.05479,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.061496,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.059939,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.047871,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.052473,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.049794,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.053911,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.054858,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.053155,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.053911,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.047753,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.05429,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.057075,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.05994,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.065748,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.049293,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.055542,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.043801,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.05659,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.052333,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.067824,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.047767,10.0,203.0,5.0,86.0,malicious,C&C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
